Image,Method,MSE,SSIM
Aby_Har-Even_0001,canny,110.8309326171875,0.013595069642193815
Aby_Har-Even_0001,lowpass,97.489501953125,0.4996954671479217
Aby_Har-Even_0001,highpass,103.7427978515625,0.08768562186555375
Aby_Har-Even_0001,bandstop,102.07122802734375,0.551775657928785
Adam_Ant_0001,sobel,109.10894775390625,0.07955384205122433
Adam_Ant_0001,prewitt,110.1488037109375,0.0797453069928429
Adam_Ant_0001,canny,112.86737060546875,0.012059902310838146
Adam_Ant_0001,lowpass,84.26641845703125,0.6043579037871971
Adam_Ant_0001,highpass,104.79803466796875,0.04779948581570757
Adam_Ant_0001,bandstop,101.17010498046875,0.5493882084462663
Adam_Freier_0001,sobel,104.47705078125,0.06595264725216395
Adam_Freier_0001,prewitt,104.16607666015625,0.06730978385023517
Adam_Freier_0001,canny,104.50115966796875,0.00522321488369986
Adam_Freier_0001,lowpass,91.6162109375,0.6028207915665373
Adam_Freier_0001,highpass,108.2889404296875,0.04895735891171547
Adam_Freier_0001,bandstop,99.8504638671875,0.5923711633892695
Adam_Herbert_0001,sobel,108.51458740234375,0.06872990883402105
Adam_Herbert_0001,prewitt,107.99908447265625,0.06995738673832459
Adam_Herbert_0001,canny,113.09625244140625,0.015683084262402718
Adam_Herbert_0001,lowpass,75.99700927734375,0.5536371453561446
Adam_Herbert_0001,highpass,107.468017578125,0.15280895699478386
Adam_Herbert_0001,bandstop,92.28045654296875,0.6072213825607914
Adam_Kennedy_0001,sobel,105.74346923828125,0.11786283660666066
Adam_Kennedy_0001,prewitt,105.25018310546875,0.11699432215552781
Adam_Kennedy_0001,canny,109.31536865234375,0.01381762451286979
Adam_Kennedy_0001,lowpass,80.98297119140625,0.6516829995839573
Adam_Kennedy_0001,highpass,104.10858154296875,0.12372665481342258
Adam_Kennedy_0001,bandstop,101.36883544921875,0.5932446082329814
Adam_Mair_0001,sobel,86.93804931640625,0.25273404226764473
Adam_Mair_0001,prewitt,87.372314453125,0.252087495436316
Adam_Mair_0001,canny,101.6954345703125,0.05646674280945452
Adam_Mair_0001,lowpass,100.78271484375,0.4334297552047356
Adam_Mair_0001,highpass,92.013427734375,0.23303129665621022
Adam_Mair_0001,bandstop,102.7596435546875,0.5540577668351745
Adam_Rich_0001,sobel,87.25177001953125,0.2064560656461879
Adam_Rich_0001,prewitt,87.244140625,0.20659464384855872
Adam_Rich_0001,canny,93.94793701171875,0.08047541494463185
Adam_Rich_0001,lowpass,71.13311767578125,0.5301759533182955
Adam_Rich_0001,highpass,98.8665771484375,0.15134159443528766
Adam_Rich_0001,bandstop,90.107421875,0.61827949972577
Adam_Sandler_0001,sobel,92.89215087890625,0.12192759165672376
Adam_Sandler_0001,prewitt,92.9779052734375,0.12251410981421669
Adam_Sandler_0001,canny,102.41619873046875,0.026311007106669924
Adam_Sandler_0001,lowpass,76.63092041015625,0.5860941005661224
Adam_Sandler_0001,highpass,95.47735595703125,0.15815050904036743
Adam_Sandler_0001,bandstop,95.553955078125,0.5430179418017593
Adam_Sandler_0002,sobel,96.82293701171875,0.1542071171987157
Adam_Sandler_0002,prewitt,95.91937255859375,0.1550805460937793
Adam_Sandler_0002,canny,102.43145751953125,0.019284549174769294
Adam_Sandler_0002,lowpass,92.9176025390625,0.5691554980787934
Adam_Sandler_0002,highpass,96.9700927734375,0.11747520491314059
Adam_Sandler_0002,bandstop,105.30596923828125,0.5012972218771243
Adam_Sandler_0003,sobel,109.19854736328125,0.01906292992270389
Adam_Sandler_0003,prewitt,108.999755859375,0.019897885500595316
Adam_Sandler_0003,canny,114.70263671875,0.0010072223909612335
Adam_Sandler_0003,lowpass,83.67791748046875,0.5429491850437829
Adam_Sandler_0003,highpass,106.00799560546875,-0.011183279835763327
Adam_Sandler_0003,bandstop,95.78436279296875,0.5805202687489784
Adam_Sandler_0004,sobel,105.089111328125,0.10990471253424955
Adam_Sandler_0004,prewitt,105.015869140625,0.11043025669944073
Adam_Sandler_0004,canny,109.6392822265625,0.008885579508144907
Adam_Sandler_0004,lowpass,89.15765380859375,0.545945221753204
Adam_Sandler_0004,highpass,105.13433837890625,0.08968172794662686
Adam_Sandler_0004,bandstop,99.795166015625,0.5300531606994302
Adam_Scott_0001,sobel,88.540283203125,0.21265337902017448
Adam_Scott_0001,prewitt,88.78302001953125,0.21166812608161406
Adam_Scott_0001,canny,98.816162109375,0.039715727031449065
Adam_Scott_0001,lowpass,101.65142822265625,0.4313374763417289
Adam_Scott_0001,highpass,99.233154296875,0.16940914840951704
Adam_Scott_0001,bandstop,107.1087646484375,0.49286646731165834
Adam_Scott_0002,sobel,105.98681640625,0.06862945009787849
Adam_Scott_0002,prewitt,106.9251708984375,0.06874457089497965
Adam_Scott_0002,canny,108.10107421875,0.010948243031689314
Adam_Scott_0002,lowpass,108.05181884765625,0.5330566997831516
Adam_Scott_0002,highpass,105.9945068359375,0.13731526275196232
Adam_Scott_0002,bandstop,109.1761474609375,0.5522359103403853
Adelina_Avila_0001,sobel,101.53802490234375,0.10545254566698023
Adelina_Avila_0001,prewitt,102.524169921875,0.10500979302857182
Adelina_Avila_0001,canny,104.9169921875,0.018671994397551725
Adelina_Avila_0001,lowpass,95.2431640625,0.5204428745461356
Adelina_Avila_0001,highpass,103.77978515625,0.08468555801882592
Adelina_Avila_0001,bandstop,103.6719970703125,0.5515625953525207
Adel_Al-Jubeir_0001,sobel,86.74102783203125,0.18164467287839245
Adel_Al-Jubeir_0001,prewitt,86.77978515625,0.1849278378319698
Adel_Al-Jubeir_0001,canny,94.910400390625,0.05504636504168369
Adel_Al-Jubeir_0001,lowpass,84.40423583984375,0.50032480852896
Adel_Al-Jubeir_0001,highpass,90.16650390625,0.19456881966626774
Adel_Al-Jubeir_0001,bandstop,97.88189697265625,0.537625399378824
Adel_Al-Jubeir_0002,sobel,74.9500732421875,0.2994829583525055
Adel_Al-Jubeir_0002,prewitt,74.099609375,0.2979980934063013
Adel_Al-Jubeir_0002,canny,87.35845947265625,0.0928214439867012
Adel_Al-Jubeir_0002,lowpass,80.1151123046875,0.5492627582056463
Adel_Al-Jubeir_0002,highpass,89.1126708984375,0.24293572190440943
Adel_Al-Jubeir_0002,bandstop,103.79962158203125,0.42850015224462007
Adel_Al-Jubeir_0003,sobel,110.43817138671875,0.0709249710371838
Adel_Al-Jubeir_0003,prewitt,110.9176025390625,0.07190604302677782
Adel_Al-Jubeir_0003,canny,111.4825439453125,0.007237329409055214
Adel_Al-Jubeir_0003,lowpass,81.6248779296875,0.5542448922350374
Adel_Al-Jubeir_0003,highpass,105.08209228515625,0.06690037470063465
Adel_Al-Jubeir_0003,bandstop,99.5706787109375,0.5603173131187349
Adisai_Bodharamik_0001,sobel,103.63409423828125,0.07800699210162378
Adisai_Bodharamik_0001,prewitt,103.67913818359375,0.07731972492923833
Adisai_Bodharamik_0001,canny,110.6407470703125,0.008907131726161643
Adisai_Bodharamik_0001,lowpass,87.8236083984375,0.5368643916478391
Adisai_Bodharamik_0001,highpass,104.86785888671875,0.02407090245671659
Adisai_Bodharamik_0001,bandstop,104.08251953125,0.4746839247034717
Adolfo_Aguilar_Zinser_0001,sobel,106.452392578125,0.03310101047685133
Adolfo_Aguilar_Zinser_0001,prewitt,105.45257568359375,0.03372029289914994
Adolfo_Aguilar_Zinser_0001,canny,104.67010498046875,-0.0036698573276261444
Adolfo_Aguilar_Zinser_0001,lowpass,114.70257568359375,0.5522566082823225
Adolfo_Aguilar_Zinser_0001,highpass,104.879638671875,0.027219920768142298
Adolfo_Aguilar_Zinser_0001,bandstop,111.1273193359375,0.6497958444151966
Adolfo_Aguilar_Zinser_0002,sobel,109.7628173828125,0.05904058410024005
Adolfo_Aguilar_Zinser_0002,prewitt,108.62176513671875,0.05915887591084266
Adolfo_Aguilar_Zinser_0002,canny,108.96478271484375,0.004516874389543758
Adolfo_Aguilar_Zinser_0002,lowpass,83.9259033203125,0.5964474409220063
Adolfo_Aguilar_Zinser_0002,highpass,108.19921875,0.04267678438306478
Adolfo_Aguilar_Zinser_0002,bandstop,98.823486328125,0.561101690915977
Adolfo_Aguilar_Zinser_0003,sobel,99.53082275390625,0.07482710803057893
Adolfo_Aguilar_Zinser_0003,prewitt,100.06390380859375,0.07480834637184938
Adolfo_Aguilar_Zinser_0003,canny,100.27447509765625,0.00933447009246572
Adolfo_Aguilar_Zinser_0003,lowpass,92.6549072265625,0.5330380681215715
Adolfo_Aguilar_Zinser_0003,highpass,101.04730224609375,0.05575484969970398
Adolfo_Aguilar_Zinser_0003,bandstop,100.93756103515625,0.5724067728724608
Adolfo_Rodriguez_Saa_0001,sobel,108.9306640625,0.07115354938588586
Adolfo_Rodriguez_Saa_0001,prewitt,108.7236328125,0.07134792471154372
Adolfo_Rodriguez_Saa_0001,canny,102.86810302734375,0.008335591774022781
Adolfo_Rodriguez_Saa_0001,lowpass,69.63287353515625,0.5788525991210314
Adolfo_Rodriguez_Saa_0001,highpass,112.768310546875,0.07042620483589067
Adolfo_Rodriguez_Saa_0001,bandstop,103.21551513671875,0.628307183859762
Adolfo_Rodriguez_Saa_0002,sobel,110.17376708984375,0.13386416936626472
Adolfo_Rodriguez_Saa_0002,prewitt,109.82623291015625,0.13451356533354913
Adolfo_Rodriguez_Saa_0002,canny,116.9986572265625,0.02007519211979075
Adolfo_Rodriguez_Saa_0002,lowpass,83.5093994140625,0.5250557040691192
Adolfo_Rodriguez_Saa_0002,highpass,98.91748046875,0.1714828491620954
Adolfo_Rodriguez_Saa_0002,bandstop,101.2821044921875,0.5533208408734183
Adoor_Gopalakarishnan_0001,sobel,101.6639404296875,0.026950730177749405
Adoor_Gopalakarishnan_0001,prewitt,102.23455810546875,0.02866544058401254
Adoor_Gopalakarishnan_0001,canny,100.5054931640625,-0.005089001919198227
Adoor_Gopalakarishnan_0001,lowpass,82.37750244140625,0.5336390220158047
Adoor_Gopalakarishnan_0001,highpass,108.32159423828125,0.029408442926705598
Adoor_Gopalakarishnan_0001,bandstop,96.72314453125,0.6414399524575689
Adriana_Lima_0001,sobel,85.29669189453125,0.20372213288295946
Adriana_Lima_0001,prewitt,85.066650390625,0.20375519296691955
Adriana_Lima_0001,canny,101.72509765625,0.026926687287928613
Adriana_Lima_0001,lowpass,90.8834228515625,0.616615366054693
Adriana_Lima_0001,highpass,94.3753662109375,0.18479404969200255
Adriana_Lima_0001,bandstop,90.68121337890625,0.6157811308777644
Adriana_Perez_Navarro_0001,sobel,96.8505859375,0.14930007452872654
Adriana_Perez_Navarro_0001,prewitt,97.41522216796875,0.14757630161111168
Adriana_Perez_Navarro_0001,canny,107.1148681640625,0.021143137835269082
Adriana_Perez_Navarro_0001,lowpass,80.3543701171875,0.5721765029801381
Adriana_Perez_Navarro_0001,highpass,92.72064208984375,0.13206567253986942
Adriana_Perez_Navarro_0001,bandstop,99.03790283203125,0.5231256943448713
Adrianna_Zuzic_0001,sobel,105.32269287109375,0.08505131635102503
Adrianna_Zuzic_0001,prewitt,105.85687255859375,0.08560080722630485
Adrianna_Zuzic_0001,canny,108.181396484375,0.014244710589034114
Adrianna_Zuzic_0001,lowpass,79.184814453125,0.5356918362959663
Adrianna_Zuzic_0001,highpass,103.462890625,0.08187821161717523
Adrianna_Zuzic_0001,bandstop,96.34564208984375,0.557594691937381
Adrian_Annus_0001,sobel,103.04119873046875,0.09958106237015976
Adrian_Annus_0001,prewitt,102.904296875,0.10005626358133547
Adrian_Annus_0001,canny,105.38616943359375,0.0070308914439118795
Adrian_Annus_0001,lowpass,91.27581787109375,0.5344436116035008
Adrian_Annus_0001,highpass,105.25091552734375,0.07706865298765186
Adrian_Annus_0001,bandstop,101.53460693359375,0.604787683233673
Adrian_Fernandez_0001,sobel,106.61767578125,0.1187098794507878
Adrian_Fernandez_0001,prewitt,107.259521484375,0.11966855660033994
Adrian_Fernandez_0001,canny,110.65118408203125,0.00656936026453007
Adrian_Fernandez_0001,lowpass,114.8037109375,0.5543821485175832
Adrian_Fernandez_0001,highpass,109.43865966796875,0.12378606906109141
Adrian_Fernandez_0001,bandstop,98.76727294921875,0.6491783979482797
Adrian_McPherson_0001,sobel,110.03594970703125,0.12597882073070127
Adrian_McPherson_0001,prewitt,111.9464111328125,0.12583587456103917
Adrian_McPherson_0001,canny,116.8712158203125,0.008019419131474501
Adrian_McPherson_0001,lowpass,107.63568115234375,0.5731021775294136
Adrian_McPherson_0001,highpass,106.72491455078125,0.10815826841524032
Adrian_McPherson_0001,bandstop,109.70184326171875,0.5934064388407485
Adrian_McPherson_0002,sobel,97.9970703125,0.0965574091718866
Adrian_McPherson_0002,prewitt,98.6744384765625,0.09707501601556166
Adrian_McPherson_0002,canny,92.8958740234375,0.00963868355030396
Adrian_McPherson_0002,lowpass,96.7318115234375,0.4564467995751431
Adrian_McPherson_0002,highpass,108.7530517578125,0.08900231503100384
Adrian_McPherson_0002,bandstop,104.45343017578125,0.4461312927057504
Adrian_Murrell_0001,sobel,97.2564697265625,0.1078892389749414
Adrian_Murrell_0001,prewitt,98.37939453125,0.10786946569889815
Adrian_Murrell_0001,canny,89.51751708984375,0.014257171031426727
Adrian_Murrell_0001,lowpass,70.989013671875,0.6508156499803446
Adrian_Murrell_0001,highpass,106.24554443359375,0.10231395934808168
Adrian_Murrell_0001,bandstop,95.41351318359375,0.6799274945008265
Adrian_Nastase_0001,sobel,101.357177734375,0.12285747091828597
Adrian_Nastase_0001,prewitt,101.160400390625,0.12333159965023824
Adrian_Nastase_0001,canny,105.66815185546875,0.019905554032345195
Adrian_Nastase_0001,lowpass,84.31768798828125,0.6008784101290559
Adrian_Nastase_0001,highpass,95.20477294921875,0.13784292520449404
Adrian_Nastase_0001,bandstop,100.2713623046875,0.5252228778947713
Adrian_Nastase_0002,sobel,100.110107421875,0.06741319737732553
Adrian_Nastase_0002,prewitt,100.98870849609375,0.06769549283314519
Adrian_Nastase_0002,canny,97.4769287109375,-0.000804085962190953
Adrian_Nastase_0002,lowpass,62.37408447265625,0.6935982662685686
Adrian_Nastase_0002,highpass,102.232177734375,0.0918850178137576
Adrian_Nastase_0002,bandstop,101.61309814453125,0.6885946235882204
Adrien_Brody_0001,sobel,86.9803466796875,0.21924694086337032
Adrien_Brody_0001,prewitt,86.9051513671875,0.21999111204189323
Adrien_Brody_0001,canny,100.0374755859375,0.04028380205551341
Adrien_Brody_0001,lowpass,86.88336181640625,0.5673123468120636
Adrien_Brody_0001,highpass,95.9228515625,0.15563323983498625
Adrien_Brody_0001,bandstop,93.10455322265625,0.568955627574878
Adrien_Brody_0002,sobel,106.32940673828125,0.1943577199701268
Adrien_Brody_0002,prewitt,105.60321044921875,0.19421157215745466
Adrien_Brody_0002,canny,113.34051513671875,0.015591553188958891
Adrien_Brody_0002,lowpass,100.75982666015625,0.6384826907755535
Adrien_Brody_0002,highpass,106.17462158203125,0.16765711657316842
Adrien_Brody_0002,bandstop,113.09735107421875,0.4892643562592215
Adrien_Brody_0003,sobel,97.5364990234375,0.1832093499350599
Adrien_Brody_0003,prewitt,97.3585205078125,0.1816090438940268
Adrien_Brody_0003,canny,110.41851806640625,0.02978336986175538
Adrien_Brody_0003,lowpass,93.1605224609375,0.4292245911852875
Adrien_Brody_0003,highpass,99.49859619140625,0.14094445621801
Adrien_Brody_0003,bandstop,101.48651123046875,0.4977841160043113
Adrien_Brody_0004,sobel,102.5274658203125,0.15979445678481669
Adrien_Brody_0004,prewitt,102.4320068359375,0.16001687206262966
Adrien_Brody_0004,canny,110.79290771484375,0.023068581682297664
Adrien_Brody_0004,lowpass,84.6549072265625,0.5593221127789559
Adrien_Brody_0004,highpass,102.596923828125,0.11969294489581823
Adrien_Brody_0004,bandstop,106.1927490234375,0.4722547487394107
Adrien_Brody_0005,sobel,89.03997802734375,0.14848576088389528
Adrien_Brody_0005,prewitt,88.72222900390625,0.14897370859268777
Adrien_Brody_0005,canny,94.56610107421875,0.04572804435077217
Adrien_Brody_0005,lowpass,107.36859130859375,0.5529399892789666
Adrien_Brody_0005,highpass,107.7630615234375,0.13086866667489733
Adrien_Brody_0005,bandstop,111.66082763671875,0.4098724831309333
Adrien_Brody_0006,sobel,102.2784423828125,0.15418114730469057
Adrien_Brody_0006,prewitt,102.068359375,0.1533886750496263
Adrien_Brody_0006,canny,108.7652587890625,0.03216476880196203
Adrien_Brody_0006,lowpass,97.99298095703125,0.41505732423047226
Adrien_Brody_0006,highpass,104.9654541015625,0.10752253468461737
Adrien_Brody_0006,bandstop,104.94189453125,0.5046754772674322
Adrien_Brody_0007,sobel,105.50775146484375,0.1588694607473992
Adrien_Brody_0007,prewitt,103.56280517578125,0.15773396269258078
Adrien_Brody_0007,canny,109.8980712890625,0.02060944612104812
Adrien_Brody_0007,lowpass,81.24835205078125,0.52987763194071
Adrien_Brody_0007,highpass,103.4127197265625,0.11919423703410428
Adrien_Brody_0007,bandstop,100.880126953125,0.5488520223742049
Adrien_Brody_0008,sobel,105.32855224609375,0.07279787934388338
Adrien_Brody_0008,prewitt,105.2069091796875,0.07389409818588308
Adrien_Brody_0008,canny,112.42413330078125,0.012062605550323263
Adrien_Brody_0008,lowpass,107.56103515625,0.5744788604547123
Adrien_Brody_0008,highpass,100.06976318359375,0.047857292794069764
Adrien_Brody_0008,bandstop,102.3310546875,0.49921042169697544
Adrien_Brody_0009,sobel,99.75775146484375,0.09410104433491946
Adrien_Brody_0009,prewitt,99.62078857421875,0.09365140516555126
Adrien_Brody_0009,canny,104.62213134765625,0.01970298711805982
Adrien_Brody_0009,lowpass,86.69464111328125,0.5606648292459323
Adrien_Brody_0009,highpass,103.23968505859375,0.0645847868547803
Adrien_Brody_0009,bandstop,104.43658447265625,0.4706371636844328
Adrien_Brody_0010,sobel,106.04876708984375,0.07461041594088905
Adrien_Brody_0010,prewitt,105.30499267578125,0.07439081847309971
Adrien_Brody_0010,canny,99.30413818359375,0.007958946125711453
Adrien_Brody_0010,lowpass,86.67041015625,0.6145252476499073
Adrien_Brody_0010,highpass,106.69683837890625,0.06921827194952884
Adrien_Brody_0010,bandstop,93.6729736328125,0.5539528120960685
Adrien_Brody_0011,sobel,107.70843505859375,0.05208464572542817
Adrien_Brody_0011,prewitt,108.36602783203125,0.0524530777735329
Adrien_Brody_0011,canny,105.91693115234375,0.00305500829502212
Adrien_Brody_0011,lowpass,96.866943359375,0.5076506041427029
Adrien_Brody_0011,highpass,107.44757080078125,0.04390920291218912
Adrien_Brody_0011,bandstop,105.6273193359375,0.5082031788813568
Adrien_Brody_0012,sobel,108.34368896484375,0.08193673307402358
Adrien_Brody_0012,prewitt,107.4310302734375,0.08281517316151565
Adrien_Brody_0012,canny,109.73272705078125,0.008164256417789275
Adrien_Brody_0012,lowpass,87.15850830078125,0.571220490026873
Adrien_Brody_0012,highpass,106.298828125,0.06889112991375923
Adrien_Brody_0012,bandstop,105.60394287109375,0.5302811043385721
Afton_Smith_0001,sobel,101.16546630859375,0.09408185861820416
Afton_Smith_0001,prewitt,100.52777099609375,0.09455244981032836
Afton_Smith_0001,canny,102.383544921875,0.009027819270163006
Afton_Smith_0001,lowpass,105.73419189453125,0.5619484289615494
Afton_Smith_0001,highpass,102.71435546875,0.08178657359979159
Afton_Smith_0001,bandstop,94.7850341796875,0.7041607083040894
Agbani_Darego_0001,sobel,95.42559814453125,0.1951627919198885
Agbani_Darego_0001,prewitt,96.9920654296875,0.19170297417087373
Agbani_Darego_0001,canny,105.517578125,0.02127283983655605
Agbani_Darego_0001,lowpass,106.25018310546875,0.5396904224499363
Agbani_Darego_0001,highpass,103.2337646484375,0.1392063713340485
Agbani_Darego_0001,bandstop,102.9052734375,0.5623711222019832
Agnelo_Queiroz_0001,sobel,95.25506591796875,0.19887541516888083
Agnelo_Queiroz_0001,prewitt,95.2581787109375,0.19835996104033463
Agnelo_Queiroz_0001,canny,105.46783447265625,0.044223952916903286
Agnelo_Queiroz_0001,lowpass,84.75,0.5301388863629726
Agnelo_Queiroz_0001,highpass,96.920654296875,0.14272471898028427
Agnelo_Queiroz_0001,bandstop,104.14849853515625,0.4442291024518638
Agnes_Bruckner_0001,sobel,101.24615478515625,0.11581011562804688
Agnes_Bruckner_0001,prewitt,101.6514892578125,0.11382496231079693
Agnes_Bruckner_0001,canny,104.6654052734375,0.036710907806837424
Agnes_Bruckner_0001,lowpass,88.070068359375,0.5203651066469839
Agnes_Bruckner_0001,highpass,104.81890869140625,0.07941023645962884
